cowcode,ccode,year,legis,date_low,date_upp,pty_acrn,pty_name,pty_code,fac_name,fac_code,s_low,ts_low,s_upp,ts_upp,presp,cl_other,cl_altman,cl_deheza,cl_dpi,founded,source
160,ARG,1951,1,1948-03-07T00:00:00Z,1946-04-01T00:00:00Z,UCR,Unión Cívica Radical,160189001,Main,160189001001,18,158,0,30,0,0,,,,1890,PHW 1951: 1-2
160,ARG,1951,1,1948-03-07T00:00:00Z,1946-04-01T00:00:00Z,,Demócrata Nacional,160193001,,160193001000,1,158,0,30,0,,,,,1930,PHW 1951: 1-2
160,ARG,1951,1,1948-03-07T00:00:00Z,1946-04-01T00:00:00Z,UCR,Unión Cívica Radical,160189001,Antipersonalista,160189001002,1,158,0,30,0,0,,,,1890,PHW 1951: 1-2
160,ARG,1952,1,1951-11-11T00:00:00Z,1951-11-11T00:00:00Z,,Peronista,160194601,,160194601000,135,160,29,30,1,1,,,,1946,PHW 1953: 1-2
160,ARG,1952,1,1951-11-11T00:00:00Z,1951-11-11T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,14,160,0,30,0,0,,,,1890,PHW 1953: 1-2
160,ARG,1952,1,1951-11-11T00:00:00Z,1951-11-11T00:00:00Z,,"Peronista ""Delegates""",160194601,,160194601000,11,160,0,30,0,1,,,,1946,PHW 1953: 1-2
160,ARG,1953,1,1951-11-11T00:00:00Z,1951-11-11T00:00:00Z,,Peronista,160194601,,160194601000,135,160,29,30,1,1,,,,1946,PHW 1954: 1-2
160,ARG,1953,1,1951-11-11T00:00:00Z,1951-11-11T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,14,160,0,30,0,0,,,,1890,PHW 1954: 1-2
160,ARG,1953,1,1951-11-11T00:00:00Z,1951-11-11T00:00:00Z,,"Peronista ""Delegates""",160194601,,160194601000,11,160,0,30,0,1,,,,1946,PHW 1954: 1-2
160,ARG,1954,1,1954-04-25T00:00:00Z,1954-04-25T00:00:00Z,,Peronista,160194601,,160194601000,138,166,34,34,1,1,,,,1946,PHW 1955: 1-2
160,ARG,1954,1,1954-04-25T00:00:00Z,1954-04-25T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,14,166,0,34,0,0,,,,1890,PHW 1955: 1-2
160,ARG,1954,1,1954-04-25T00:00:00Z,1954-04-25T00:00:00Z,,"Peronista ""Delegates""",160194601,,160194601000,11,166,0,34,0,1,,,,1946,PHW 1955: 1-2
160,ARG,1955,2,,,,,,,,,,,,,,,,,,PHW 1956: 1-2
160,ARG,1956,0,,,,,,,,,,,,,,,,,,PHW 1957: 1-2
160,ARG,1957,0,,,,,,,,,,,,,,,,,,PHW 1958: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,UCR Intransigente,160195702,,160195702000,133,187,46,46,1,1,,0,,1957,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,52,187,0,46,0,,,0,,1890,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,Liberal,160185201,,160185201000,2,187,0,46,0,,,0,,1852,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,Comunista,160191801,,160191801000,0,187,0,46,0,,,0,,1918,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,Demócrata,160195701,,160195701000,0,187,0,46,0,,,0,,1957,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,PDC,Partido Demócrata Cristiano,160195401,,160195401000,0,187,0,46,0,,,0,,1954,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,0,187,0,46,0,,,0,,1914,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,Other,160999901,,160999901000,0,187,0,46,0,,,0,,9999,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1958,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,PS,Socialista,160189601,,160189601000,0,187,0,46,0,,,0,,1896,Nohlen (1993:7-50) + PHW 1959: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,UCR Intransigente,160195702,,160195702000,133,187,46,46,1,1,,0,,1957,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,52,187,0,46,0,,,0,,1890,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,Liberal,160185201,,160185201000,2,187,0,46,0,,,0,,1852,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,Comunista,160191801,,160191801000,0,187,0,46,0,,,0,,1918,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,Demócrata,160195701,,160195701000,0,187,0,46,0,,,0,,1957,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,PDC,Partido Demócrata Cristiano,160195401,,160195401000,0,187,0,46,0,,,0,,1954,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,0,187,0,46,0,,,0,,1914,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,,Other,160999901,,160999901000,0,187,0,46,0,,,0,,9999,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1959,1,1958-02-23T00:00:00Z,1958-02-23T00:00:00Z,PS,Socialista,160189601,,160189601000,0,187,0,46,0,,,0,,1896,Nohlen (1993:7-50) + PHW 1960: 2-3
160,ARG,1960,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,,UCR Intransigente,160195702,,160195702000,109,192,46,46,1,1,,0,,1957,Nohlen (1993:7-50)
160,ARG,1960,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,74,192,0,46,0,,,0,,1890,Nohlen (1993:7-50)
160,ARG,1960,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,,Federación de Partidos de Centro,160195902,,160195902000,3,192,0,46,0,,,0,,1959,Nohlen (1993:7-50)
160,ARG,1960,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,,Other,160999901,UCR Disidente,160999901000,2,192,0,46,0,,,0,,9999,Nohlen (1993:7-50)
160,ARG,1960,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,,Defensa Provincial,160195901,,160195901000,1,192,0,46,0,,,0,,1959,Nohlen (1993:7-50)
160,ARG,1961,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,,UCR Intransigente,160195702,,160195702000,109,192,43,46,1,1,,0,,1957,Nohlen (1993:7-50)
160,ARG,1961,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,74,192,1,46,0,,,0,,1890,Nohlen (1993:7-50)
160,ARG,1961,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,,Federación de Partidos de Centro,160195902,,160195902000,3,192,0,46,0,,,0,,1959,Nohlen (1993:7-50)
160,ARG,1961,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,,Other,160999901,,160999901000,2,192,2,46,0,,,0,,9999,Nohlen (1993:7-50)
160,ARG,1961,1,1960-03-27T00:00:00Z,1960-03-27T00:00:00Z,,Defensa Provincial,160195901,,160195901000,1,192,0,46,0,,,0,,1959,Nohlen (1993:7-50)
160,ARG,1962,2,1962-03-18T00:00:00Z,1962-03-18T00:00:00Z,,(Elected congress never met),,,,,,,,,,,,,,Kvaternik (1987)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,72,192,25,46,1,1,,0,,1890,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,UCR Intransigente,160195702,,160195702000,40,192,5,46,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Other,160999901,,160999901000,17,192,6,46,0,,,0,,9999,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Unión del Pueblo Argentino,160196301,,160196301000,14,192,1,46,0,,,0,,1963,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,12,192,0,46,0,,,0,,1914,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,PDC,Partido Demócrata Cristiano,160195401,,160195401000,7,192,2,46,0,,,0,,1954,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Socialista Argentino,160195801,,160195801000,6,192,0,46,0,,,0,,1958,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Socialista Democrático,160196203,,160196203000,5,192,0,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Demócrata,160195701,,160195701000,4,192,0,46,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Unión Popular,160195501,,160195501000,4,192,2,46,0,,,0,,1955,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Tres Banderas,160196204,,160196204000,3,192,0,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,PA,Partido Autonomista de Corrientes,160196201,,160196201000,2,192,1,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Liberal,160185201,,160185201000,2,192,1,46,0,,,0,,1852,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,MPN,Movimiento Popular Neuquino,160196202,,160196202000,2,192,2,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Defensa Provincial,160195901,,160195901000,1,192,0,46,0,,,0,,1959,Nohlen (1993:7-50)
160,ARG,1963,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,UCR Bloquista,160196205,,160196205000,1,192,1,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,72,192,25,46,1,1,,0,,1890,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,UCR Intransigente,160195702,,160195702000,40,192,5,46,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Other,160999901,,160999901000,17,192,6,46,0,,,0,,9999,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Unión del Pueblo Argentino,160196301,,160196301000,14,192,1,46,0,,,0,,1963,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,12,192,0,46,0,,,0,,1914,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,PDC,Partido Demócrata Cristiano,160195401,,160195401000,7,192,2,46,0,,,0,,1954,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Socialista Argentino,160195801,,160195801000,6,192,0,46,0,,,0,,1958,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Socialista Democrático,160196203,,160196203000,5,192,0,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Demócrata,160195701,,160195701000,4,192,0,46,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Unión Popular,160195501,,160195501000,4,192,2,46,0,,,0,,1955,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Tres Banderas,160196204,,160196204000,3,192,0,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,PA,Partido Autonomista de Corrientes,160196201,,160196201000,2,192,1,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Liberal,160185201,,160185201000,2,192,1,46,0,,,0,,1852,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,MPN,Movimiento Popular Neuquino,160196202,,160196202000,2,192,2,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,Defensa Provincial,160195901,,160195901000,1,192,0,46,0,,,0,,1959,Nohlen (1993:7-50)
160,ARG,1964,1,1963-07-07T00:00:00Z,1963-07-07T00:00:00Z,,UCR Bloquista,160196205,,160196205000,1,192,1,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,68,192,25,46,1,1,,0,,1890,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,Unión Popular,160195501,,160195501000,52,192,2,46,0,,,0,,1955,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,MID,Movimiento de Integración y Desarrollo,160196401,,160196401000,16,192,3,46,0,,,0,,1964,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,UCR Intransigente,160195702,,160195702000,11,192,2,46,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,Federación de Partidos de Centro,160195902,,160195902000,10,192,0,46,0,,,0,,1959,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,9,192,0,46,0,,,0,,1914,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,Unión del Pueblo Argentino,160196301,,160196301000,7,192,1,46,0,,,0,,1963,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,PDC,Partido Demócrata Cristiano,160195401,,160195401000,4,192,2,46,0,,,0,,1954,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,Socialista Argentino,160195801,,160195801000,4,192,0,46,0,,,0,,1958,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,Other,160999901,,160999901000,3,192,9,46,0,,,0,,9999,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,PA,Partido Autonomista de Corrientes,160196201,,160196201000,2,192,1,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,Socialista Democrático,160196203,,160196203000,2,192,0,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,UCR Bloquista,160196205,,160196205000,2,192,1,46,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1965,1,1965-03-17T00:00:00Z,1965-03-17T00:00:00Z,,Defensa Provincial,160195901,,160195901000,1,192,0,46,0,,,0,,1959,Nohlen (1993:7-50)
160,ARG,1966,2,,,,,,,,,,,,,,,,,,
160,ARG,1967,0,,,,,,,,,,,,,,,,,,
160,ARG,1968,0,,,,,,,,,,,,,,,,,,
160,ARG,1969,0,,,,,,,,,,,,,,,,,,
160,ARG,1970,0,,,,,,,,,,,,,,,,,,
160,ARG,1971,0,,,,,,,,,,,,,,,,,,
160,ARG,1972,0,,,,,,,,,,,,,,,,,,
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PJ,Partido Justicialista,160194501,,160194501000,131,243,43,69,1,1,,0,,1945,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,51,243,12,69,0,,,0,,1890,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Other,160999901,,160999901000,15,243,2,69,0,,,0,,9999,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MID,Movimiento de Integración y Desarrollo,160196401,,160196401000,12,243,1,69,0,1,,0,,1964,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,UCR Intransigente,160195702,,160195702000,12,243,0,69,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Alianza Popular Federalista,160197301,,160197301000,5,243,5,69,0,,,0,,1973,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PA,Partido Autonomista de Corrientes,160196201,,160196201000,3,243,1,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,3,243,1,69,0,,,0,,1914,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,UCR Bloquista,160196205,,160196205000,3,243,1,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Demócrata,160195701,,160195701000,2,243,1,69,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MPN,Movimiento Popular Neuquino,160196202,,160196202000,2,243,2,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Movimiento Popular Pampeano,160197203,,160197203000,2,243,0,69,0,,,0,,1972,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MPJ,Movimiento Popular Jujeño,160197202,,160197202000,1,243,0,69,0,,,0,,1972,Nohlen (1993:7-50)
160,ARG,1973,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Unión Popular,160195501,,160195501000,1,243,0,69,0,,,0,,1955,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PJ,Partido Justicialista,160194501,,160194501000,131,243,43,69,1,1,,0,,1945,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,51,243,12,69,0,,,0,,1890,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Other,160999901,,160999901000,15,243,2,69,0,,,0,,9999,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MID,Movimiento de Integración y Desarrollo,160196401,,160196401000,12,243,1,69,0,,,0,,1964,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,UCR Intransigente,160195702,,160195702000,12,243,0,69,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Alianza Popular Federalista,160197301,,160197301000,5,243,5,69,0,,,0,,1973,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PA,Partido Autonomista de Corrientes,160196201,,160196201000,3,243,1,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,3,243,1,69,0,,,0,,1914,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,UCR Bloquista,160196205,,160196205000,3,243,1,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Demócrata,160195701,,160195701000,2,243,1,69,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MPN,Movimiento Popular Neuquino,160196202,,160196202000,2,243,2,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Movimiento Popular Pampeano,160197203,,160197203000,2,243,0,69,0,,,0,,1972,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MPJ,Movimiento Popular Jujeño,160197202,,160197202000,1,243,0,69,0,,,0,,1972,Nohlen (1993:7-50)
160,ARG,1974,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Unión Popular,160195501,,160195501000,1,243,0,69,0,,,0,,1955,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PJ,Partido Justicialista,160194501,,160194501000,131,243,43,69,1,1,,0,,1945,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,51,243,12,69,0,,,0,,1890,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Other,160999901,,160999901000,15,243,2,69,0,,,0,,9999,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MID,Movimiento de Integración y Desarrollo,160196401,,160196401000,12,243,1,69,0,,,0,,1964,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,UCR Intransigente,160195702,,160195702000,12,243,0,69,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Alianza Popular Federalista,160197301,,160197301000,5,243,5,69,0,,,0,,1973,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PA,Partido Autonomista de Corrientes,160196201,,160196201000,3,243,1,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,PDP,Partido Demócrata Progresista,160191401,,160191401000,3,243,1,69,0,,,0,,1914,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,UCR Bloquista,160196205,,160196205000,3,243,1,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Demócrata,160195701,,160195701000,2,243,1,69,0,,,0,,1957,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MPN,Movimiento Popular Neuquino,160196202,,160196202000,2,243,2,69,0,,,0,,1962,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Movimiento Popular Pampeano,160197203,,160197203000,2,243,0,69,0,,,0,,1972,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,MPJ,Movimiento Popular Jujeño,160197202,,160197202000,1,243,0,69,0,,,0,,1972,Nohlen (1993:7-50)
160,ARG,1975,1,1973-03-11T00:00:00Z,1973-03-11T00:00:00Z,,Unión Popular,160195501,,160195501000,1,243,0,69,0,,,0,,1955,Nohlen (1993:7-50)
160,ARG,1976,2,,,,,,,,,,,,,,,,,,
160,ARG,1977,0,,,,,,,,,,,,,,,,,,
160,ARG,1978,0,,,,,,,,,,,,,,,,,,
160,ARG,1979,0,,,,,,,,,,,,,,,,,,
160,ARG,1980,0,,,,,,,,,,,,,,,,,,
160,ARG,1981,0,,,,,,,,,,,,,,,,,,
160,ARG,1982,0,,,,,,,,,,,,,,,,,,
160,ARG,1983,1,1983-10-30T00:00:00Z,1983-10-30T00:00:00Z,UCR,Unión Cívica Radical,160189001,,160189001000,129,254,21,46,1,1,1,0,1,1890,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1983,1,1983-10-30T00:00:00Z,1983-10-30T00:00:00Z,PJ,Partido Justicialista,160194501,,160194501000,111,254,18,46,0,,0,0,0,1945,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1983,1,1983-10-30T00:00:00Z,1983-10-30T00:00:00Z,PI,Partido Intransigente,160197201,,160197201000,3,254,0,46,0,,0,0,0,1972,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
160,ARG,1983,1,1983-10-30T00:00:00Z,1983-10-30T00:00:00Z,MPN,Movimiento Popular Neuquino,160196202,,160196202000,2,254,2,46,0,,0,0,0,1962,"(IDB) Anuario Estadistico de la Republica Argentina. Vol. 15, 1999, Vol. 13, 1997, Vol. 9, 1993; Liliana De Riz and Eduardo Feldman, Guia del Parlamento Argentino, Buenos Aires: Fundación Friedrich Ebert, 1990; Carlos Castro website; Camara de Diputados website."
